BuildingGuid,BuildingName,Street,HouseNumber,City,PostalCode,Region,Country,Continent
75c026a5-e883-40d3-aebc-a89f8129cdda,Centro Nord Sud Stabile 2. Bioggio- - -775 0777,Centro Nord Sud Stabile,2,Bioggio,6934,Switzerland,Switzerland,Europe
b19dfa28-ff5f-421d-96dd-5587b99534d5,Gewerbehalle- - -767 0769,Oberebenestrasse,63,Bremgarten,5620,Switzerland,Switzerland,Europe
590ec197-eb79-4f66-b815-99c318a815a4,Industriestrasse. Brig/Gamsen- - -63 0065,Industriestrasse,n. a.,Brig/Gamsen,3900,Switzerland,Switzerland,Europe
9f57e73e-f5f0-40e1-a335-8ac0dc410583,Lagerhaus Kirchbergstrasse. Burgdorf- - -734 0736,Kirchbergstrasse,105,Burgdorf,3401,Switzerland,Switzerland,Europe
b0da1e49-a8ea-414f-a37c-6a73c6e0b808,Halle Neubad- - -780 0782,Kanalstrasse,31,Bürglen,8575,Switzerland,Switzerland,Europe
8b093970-5d50-4606-946e-97de0a1b3f18,Bürogebäude Bussigny-près-Lausanne- - -758 0760,Rue de l'Industrie,58,Bussigny-près-Lausanne,1030,Switzerland,Switzerland,Europe
b9582d51-a67f-45e8-b0e7-952c70950569,BG Kasernenhöfli- - -754 0756,Belmontstrasse,1,Chur,7000,Switzerland,Switzerland,Europe
ce999fdf-3991-4a65-83c7-f2c83bb65396,Dorfstrasse 16. Davos- - -757 0759,Dorfstrasse,16,Davos Dorf,7260,Switzerland,Switzerland,Europe
d6cfe4e0-3f48-4c8d-a781-fb9a6732b7ef,Entrepot. bureaux Delémont 0753,Route de la Communance,1,Delémont,2800,Switzerland,Switzerland,Europe
756b3430-1a56-4f11-9933-a015f0314fa2,VCRA,Zugerstrasse,13,Ebikon,6030,Switzerland,Switzerland,Europe
f9eeb2b1-ebb3-4e1c-9941-7d1f247ad238,Schindler Management AG,Zugerstrasse,13,Ebikon,6030,Switzerland,Switzerland,Europe
391e4dd9-c081-4ad4-b522-cc6e399be5ae,Verwaltungsgebäude Z- - -776 0778,Embraport,Z,Embrach,8424,Switzerland,Switzerland,Europe
e67af13e-65ad-448e-8edc-badebed17c18,Oberdorfstrasse 2. Eschenz- - -72 0074,Oberdorfstrasse,2,Eschenz,8264,Switzerland,Switzerland,Europe
178af585-7988-41d8-96a8-e3ac3069a7f5,Einkaufs- und Gewerbezentrum RITI. Eyholz 0776,Kantonsstrasse,n.a.,Eyholz,3930,Switzerland,Switzerland,Europe
a453b96b-1e12-41b0-86b3-5dcbce9db73d,Ländischstrasse 81. Feldmeilen- - -784 0786,Ländischstrasse,81,Feldmeilen,8706,Switzerland,Switzerland,Europe
65a27c36-9487-4e43-80a7-8d9050324d99,Habis Areal- - -766 0768,Waldau,1,Flawil,9230,Switzerland,Switzerland,Europe
d1155f58-caee-4b0e-8d01-901565b07700,Rue de la Servette 32. Genève- - -76 0078,Rue de la Servette,32,Genève,1202,Switzerland,Switzerland,Europe
4b641e27-8278-4c9e-9d12-5bdeee079a72,Route des Avouillons 10-16- - -760 0762,Route des Avouillons,Oct-16,Gland,1196,Switzerland,Switzerland,Europe
d4826bf0-da45-43e6-9a67-2e59150e89fd,Schindler Holding AG,Seestrasse,55,Hergiswil,6052,Switzerland,Switzerland,Europe
f6adacac-7b91-4550-a2fd-05ae6572cb0e,Strandbadstrasse 39 (ehemals Casino Kursaal Interlaken)- - -740 0742,Strandbadstrasse,39,Interlaken,3800,Switzerland,Switzerland,Europe
935c5ff6-ede7-4f42-9193-1e50c5108193,5.5 Zimmerwohnung Kaiseraugst Liebrüti 31 2423,Liebrütistrasse,31,Kaiseraugst,4303,Switzerland,Switzerland,Europe
c0f29be0-7db2-4cc4-a955-46ff224a9e58,6.5 Zimmerwohnung Kaiseraugst Schwarzacker 2421,Schwarzackerstrasse,58,Kaiseraugst,4303,Switzerland,Switzerland,Europe
576a644e-ee5c-4b9e-a5c6-bb5790cfd6fa,6.5 Zimmerwohnung Kaiseraugst Liebrüti 40 2422,Liebrütistrasse,40,Kaiseraugst,4303,Switzerland,Switzerland,Europe
7dc217ed-fc36-4e46-83bc-a2e474b1ab2e,6.5 Zimmerwohnung Kaiseraugst Liebrüti 32 2527,Liebrütistrasse,32,Kaiseraugst,4303,Switzerland,Switzerland,Europe
d623e320-cf02-4300-bd31-512f8b898b9d,Keller Nr. 3. Kollbrunn 2577,Lindenstrasse,17,Kollbrunn,8483,Switzerland,Switzerland,Europe
912ae618-68e1-4f1a-8697-6375c2fc2d7a,Erlistrasse 1/3/5. Küssnacht- - -61 0063,Erlistrasse,01-03-2005,Küssnacht,6403,Switzerland,Switzerland,Europe
2b72d20e-1dbc-4e4e-98a8-6d061117aac6,SL Büro La Chaux-de-Fonds 0077,Rue du Locle,29,La Chaux-de-Fonds,2300,Switzerland,Switzerland,Europe
09180843-ec6f-4478-83d9-f2a55bd2e19e,Büroräume SL La Chaux-de-Fonds 2487,Rue du Locle,21,La Chaux-de-Fonds,2300,Switzerland,Switzerland,Europe
c8441d29-10b3-4eb4-90bc-b74d8db9fb82,Brauihof 24. Langenthal- - -739 0741,Brauihof,24,Langenthal,4900,Switzerland,Switzerland,Europe
191a152a-d17f-468e-9748-4ceeb9c676de,Place garage souterrain Lausanne 0761,Rue des Terreaux,15-23,Lausanne,1003,Switzerland,Switzerland,Europe
73daf9a2-fee4-43cd-bb28-9d12583c38b3,Aeroport International de Génève 2420,Route De L'aéroport,21,Le Grand-Saconnex,1218,Switzerland,Switzerland,Europe
d6469040-ee0b-401b-a430-762cd41def99,En Boudron A. Le Mont-sur-Lausanne- - -74 0076,En Boudron,A,Le Mont-sur-Lausanne,1052,Switzerland,Switzerland,Europe
1e493f9f-cc03-4991-b2f8-25f22d02df7a,Schindler Supply Chain Europe Ltd.,Via della Pace,22,Locarno,6600,Switzerland,Switzerland,Europe
f662ac0f-5b10-4ed4-93df-92c5453c5faa,Chemin de la Cornache 1. Matran- - -749 0751,Chemin de la Cornache,1,Matran,1753,Switzerland,Switzerland,Europe
210a656a-978b-4c83-b3f9-8ce1910cb5cf,Stabile CORA- - -73 0075,Via Cantonale,n.a.,Mezzovico,6805,Switzerland,Switzerland,Europe
3623d6bf-8bf1-4039-b5e0-1bfed5d89d3b,Rue des Draizes 3-5. Neuchâtel- - -750 0752,Rue des Draizes,03-May,Neuchâtel,2000,Switzerland,Switzerland,Europe
ecf707cd-c045-4fa1-95a5-cd5d42d6c3df,Büro + Geschäftshaus Industriestrasse. Oberentfelden- - -729 0731,Industriestrasse,12a,Oberentfelden,5036,Switzerland,Switzerland,Europe
2105a9b0-8bf0-4893-8843-99346fef804a,Burgholz 52. Oey- - -66 0068,Burgholz,52,Oey,3753,Switzerland,Switzerland,Europe
50e4146f-6625-48c9-a7f4-d3e4265d085f,Schulhaus Perlen- - -764 0766,Dorfstrasse,9,Perlen,6035,Switzerland,Switzerland,Europe
a5d6f84b-095e-4f74-97eb-de105d6da378,Bürogebäude Chemin de la Mairie. Perly- - -753 0755,Chemin de la Mairie,24,Perly,1258,Switzerland,Switzerland,Europe
ddbb2f6a-fffa-4f17-b410-e18ba343771b,Rankackerweg 7. Lieg-Nr. 413304- - -744 0746,Rankackerweg,7,Pratteln,4133,Switzerland,Switzerland,Europe
aa07a847-8a1d-4b18-ada5-f50d3b9fa782,Zehntenstrasse 110. Lieg-Nr. 10121- - -747 0749,Zehntenstrasse,110,Pratteln,4133,Switzerland,Switzerland,Europe
6472588d-7aaa-42a8-bd43-b57a833f2027,Gebäude TRIAGO- - -741 0743,Salinenstrasse,61,Pratteln,4133,Switzerland,Switzerland,Europe
8f6eaded-8033-4eec-acb6-013dacde07ee,Rheinstrasse 39. Lieg-Nr. 413303- - -746 0748,Rheinstrasse,39,Pratteln,4133,Switzerland,Switzerland,Europe
d901ac6d-d54e-4e13-a612-123ab831343b,Muttenzerstrasse 89. EGID 422718- - -745 0747,Muttenzerstrasse,89,Pratteln,4133,Switzerland,Switzerland,Europe
3502bf20-09a3-4f95-b31b-d89a9c3980d8,QUARTINO_001- - -83 0085,Via Luserte,5,Quartino,6572,Switzerland,Switzerland,Europe
556f5e28-c275-4ce8-9328-e5a079cfc099,Logistic Center Addition- - -84 0086,Via Luserte,5,Quartino,6572,Switzerland,Switzerland,Europe
089fa912-ff7d-4ed5-a706-6949f128ff9b,Sternenhofstrasse 15+15a. Reinach- - -64 0066,Sternehofstrasse,15 + 15a,Reinach,4153,Switzerland,Switzerland,Europe
80997568-425d-4cfa-a25f-ec6ba84a13d0,Salinenstrasse 36-40. Rheinfelden- - -67 0069,Salinenstrasse,36-40,Rheinfelden,4310,Switzerland,Switzerland,Europe
547518fa-30ef-43ac-964f-eb867ccdd04b,ehem. Büroräume A.R.G. 2578,Höllbündtentrasse,22,Rudolfstetten,8964,Switzerland,Switzerland,Europe
c26614cd-6b39-4285-acc1-4abf5af9a01e,Wolhuserstrasse 31-33. Ruswil (SEMEC)- - -768 0770,Wolhuserstrasse,31-33,Ruswil,6017,Switzerland,Switzerland,Europe
7d61f03d-1240-4cf4-ab09-c0599c4c6d66,Joweid Zentrum Areal 0779,Joweid Zentrum,1,Rüti,8630,Switzerland,Switzerland,Europe
c07e7a9a-d8c8-4da5-a929-cf56a39a555b,Mühlental Gaserei- - -781 0783,Mühlental Gaserei,n.a.,Schaffhausen,8200,Switzerland,Switzerland,Europe
540ee5b6-472a-4cce-8311-9cb304dba036,Gewerbegebäude Südstrasse. Schlieren- - -782 0784,Südstrasse,1,Schlieren,8952,Switzerland,Switzerland,Europe
0af691c6-408f-4940-addf-c4a76255ce24,Bahnhofmatte- - -733 0735,Bahnhofmatte,n.a.,Schönried,3778,Switzerland,Switzerland,Europe
3fc4b40b-75fe-493b-88de-68854701b116,Milchstrasse 3. Seewen (Eigenständiges Häuschen)- - -763 0765,Milchstrasse,3,Seewen,6423,Switzerland,Switzerland,Europe
0c0b886e-bd43-407e-8396-733133ab3239,Lagerraum Sägengasse 5. Sennwald 2401,Sägengasse,5,Sennwald,9466,Switzerland,Switzerland,Europe
8cbf30cc-4171-42d2-8cb8-01f6d5329e00,Rue de la Drague 14. Sion- - -773 0775,Rue de la Drague,14,Sion,1950,Switzerland,Switzerland,Europe
e9c2a542-910d-4e05-a6cc-5885659a36c8,Gewerbehäuser Bionstrasse 1+4. St.Gallen- - -769 0771,Bionstrasse,1+4,St. Gallen,9015,Switzerland,Switzerland,Europe
0c1ec362-97b8-48dd-8912-bde9c282ac17,St. Leonhardstrasse 39 / Neumarkt 2. St. Gallen- - -772 0774,St. Leonhardstrasse,39,St. Gallen,9000,Switzerland,Switzerland,Europe
fc42427a-3dc3-4fe3-9528-f6d795f5cedf,Zürcherstrasse 499. St. Gallen- - -70 0072,Züricherstrasse,499,St. Gallen,9015,Switzerland,Switzerland,Europe
397dbe39-3ded-4d2e-9654-f8bcf910630d,Gewerbehaus W4233- - -68 0070,Zürcherstrasse,501,St. Gallen,9015,Switzerland,Switzerland,Europe
7b992467-8204-4bc0-b96d-dc2417570739,Via Grevas 6. St. Moritz- - -755 0757,Via Grevas,6,St. Moritz,7500,Switzerland,Switzerland,Europe
bf3b05c9-8b28-4336-99a2-1a0a2196dc78,Büroräume SL Stans 0763,Schmiedgasse,27,Stans,6370,Switzerland,Switzerland,Europe
531172cc-fa30-42ce-8a70-5ba996b8f703,Areal Bleiche WEST. Gebäude 178- - -65 0067,Areal Bleiche,178,Strengelbach,4802,Switzerland,Switzerland,Europe
5894d37c-07a4-4772-837c-5f6956fc926d,Bierigutstrasse 11- - -732 0734,Bierigutstrasse,11,Thun,3608,Switzerland,Switzerland,Europe
581ab772-acac-420c-8f04-3ab693f6be53,Kieswerkstrasse 905A. Untervaz- - -71 0073,Kieswerkstrasse,905A,Untervaz,7204,Switzerland,Switzerland,Europe
1e74d267-fade-4760-9dcc-3ca708b77827,Gewerbehaus AZU Urtenen-Schönbühl- - -62 0064,Grubenstrasse,107,Urtenen-Schönbühl,3322,Switzerland,Switzerland,Europe
4f9b46d6-d156-46e6-bbf0-0a61f87366c6,Industrieliegenschaft Friedgrabenstrasse 15. Wettswil- - -60 0062,Friedgrabenstrasse,15,Wettswil,8907,Switzerland,Switzerland,Europe
f5f829d1-1f64-43ad-b4e6-3aeffca0c6ad,Bürohaus Hauptstrasse. Zuchwil- - -731 0733,Hauptstrasse,60,Zuchwil,4528,Switzerland,Switzerland,Europe
5ed1162e-bd67-4dd9-9207-6265850c905a,Mürgelistrasse 2- - -736 0738,Mürgelistrasse,2,Zuchwil,4528,Switzerland,Switzerland,Europe
1e6756e5-0cc3-453d-89ed-de85e9169e53,Büro-/Gewerbebau Gygli- - -762 0764,Chamerstrasse,n.a.,Zug,6301,Switzerland,Switzerland,Europe
dc9c3495-5a1e-46fc-b0c7-6b1ad49d5291,St. Annagasse 18. Zürich- - -785 0787,St. Annagasse,18,Zürich,8001,Switzerland,Switzerland,Europe
ffccadc2-c1de-40a9-b5ab-4d60011c17bb,SCF-3921-077,NULL,NULL,NULL,NULL,Taiwan,Taipei,Asia
59dd799c-609f-4e3f-98fa-6d13951b30dd,Taipei Office- - -1061 1063,Guangfu S. Rd.. Songshan Dist,35,taipei,114,Taiwan,Taiwan,Asia
20adf8b0-e063-4b1b-b8e9-51be625b1d19,HeadOffice- - -1077 1079,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
37f919e7-c350-44ea-b31f-508ec4ce5956,HeadOffice- - -1080 1082,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
b4301fce-430e-44da-bd05-2f0efd67a2e3,HeadOffice- - -1078 1080,Time Square building,246,Bangkok,10110,Thailand,Thailand,Asia
239d4367-a852-46a9-b904-0ea203654899,HeadOffice- - -1074 1076,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
0a4e3b1b-cb67-4686-a9d5-1c7b10d67fb2,HeadOffice- - -1081 1083,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
0ab45443-c1fa-4331-9b87-25e6d1c75b13,Training Center- - -1072 1074,Ladkrabang road,533/13,Bangkok,10520,Thailand,Thailand,Asia
c34d5465-58aa-4c73-8c4c-fb88aeb89eb5,HeadOffice- - -1082 1084,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
a55474af-056a-49e2-a670-dce804921626,HeadOffice- - -1079 1081,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
e8d125f2-c23f-4101-906a-c3019a5efd33,HeadOffice- - -1075 1077,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
13fbb81f-62dc-441e-9171-9c1262312113,HeadOffice- - -1076 1078,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
b09c00be-19a4-4e78-ad31-ac6ed89b37ba,HeadOffice- - -1073 1075,Time Square Building,246,Bangkok,10110,Thailand,Thailand,Asia
bbeeb58e-eddd-410d-b1db-e3bc13d34c10,Brach Chiangmai- - -1083 1085,Chiangmai Land,414/19,Chiangmai,57000,Thailand,Thailand,Asia
4982c223-d836-47a1-86a1-b11e360c9817,绮云里51号楼,NULL,NULL,NULL,NULL,China,Tianjin,Asia
a1935023-7418-4b17-9e32-a001ed50307b,青溪花苑,NULL,NULL,NULL,NULL,China,Tianjin,Asia
dc01113d-b823-4c95-915c-6328cf3f0f61,新天地汇金中心3楼,NULL,NULL,NULL,NULL,China,Tianjin,Asia
fdb3c9a2-9204-4dea-b183-2548bd345b94,滨海科技园高新七路111号,NULL,NULL,NULL,NULL,China,Tianjin Shi,Asia
6cad64c8-3773-4f06-9bdd-35b676ba1714,丽晶大厦,NULL,NULL,NULL,NULL,China,Tianjin Shi,Asia
1ee5ec90-adbb-4f44-941a-dc0aee62aa82,新津里4栋,NULL,NULL,NULL,NULL,China,Tianjin Shi,Asia
750fe34c-1b96-45db-a3f9-e2b026ae64ed,时尚西路19号,NULL,NULL,NULL,NULL,China,Tianjin Shi,Asia
0c8c1f88-b5dc-4837-9934-15492cd22e85,Branch Office Adana- - -855 0857,Cemalpasa Mah. Toros Cad. Saadettin Yesil Is Merkezi,32,Adana,1120,Turkey,Turkey,Asia
04cd3eca-91d7-4705-92f3-122762ff9382,Branch Office Ankara- - -845 0847,Mustafa Kemal Mah. 2120 Cad.,5,Ankara,6530,Turkey,Turkey,Asia
f516c100-fb5b-470f-85dc-ffe3cfb10e33,Branch Office Antalya - - -854 0856,Güvenlik Mah. 282 Sk. Ziya Sari Is Merkezi,14-Apr,Antalya,7030,Turkey,Turkey,Asia
7a7697f8-96d4-4644-9ef5-e2dec59c4072,Branch Office Bursa- - -842 0844,Dumlupinar Mah. Pamukkale Cad.,29,Bursa,16420,Turkey,Turkey,Asia
23ab2af8-3593-44b8-ae9f-359c94bf5f0e,Aparment Denizli- - -853 0855,Adalet Mah. 10053 Sk.,10-Nov,Denizli,20040,Turkey,Turkey,Asia
bca155c6-33bd-4f91-872d-daa6cc530053,Branch Office Erzurum - - -848 0850,Muratpasa Mah. Saray Bosna Cad. Atayurt Is Merkezi,83,Erzurum,25100,Turkey,Turkey,Asia
2aafb0a3-c577-4c18-9b9e-06eb7b3b8c25,Branch Office Antep- - -856 0858,Özgürlük Mah. Hukukçalar Is Merkezi,18,Gaziantep,27500,Turkey,Turkey,Asia
65db0659-d92a-48df-a33c-131766658b47,Office Building HQ 6th floor-2- - -839 0841,Eski Büyükdere Cad.,37,Istanbul,34389,Turkey,Turkey,Asia
12fa408b-b946-433d-abaa-6a449f83634d,Office Building HQ 7th floor- - -840 0842,Eski Büyükdere Cad,37,Istanbul,34398,Turkey,Turkey,Asia
8738368c-439c-4e5d-92fc-7af25cd0b012,Office Building Atasehir- - -841 0843,Çigdem Sok. My Office Is Merkezi,1,Istanbul,34746,Turkey,Turkey,Asia
306fc946-eb66-406f-ab0a-86c8da83b03d,Office Building HQ 6th floor-1- - -838 0840,Eski Büyükdere Cad.,37,Istanbul,34398,Turkey,Turkey,Asia
e1d5bb55-8d44-4ea7-856c-e3da4844cad7,Warehouse Sancaktepe- - -844 0846,Fatih Mah. Yakacik Cad.,23,Istanbul,34885,Turkey,Turkey,Asia
39603969-5382-4d3e-9f9b-30fa8868ea6e,Office Building Izmir- - -850 0852,Akdeniz Mah. Akdeniz Cad.  69,14,Izmir,35210,Turkey,Turkey,Asia
10ea421d-51be-456c-aa8c-1023b5d617f0,Training Center Cayirova- - -843 0845,Sekerpinar Mah. Göktürk Sok.,0,Kocaeli,41420,Turkey,Turkey,Asia
0ca2ffb8-3f4e-4a19-8b6e-2685a62fadb9,Apartment Konya- - -846 0848,Bosna Hersek Mah. Mesaj Cad. Süel Sitesi A Blok,43/34,Konya,42250,Turkey,Turkey,Asia
56b4ec64-18db-40d0-8697-1cbb4d59abf2,Apartment Mugla- - -851 0853,Atatürk Cad. Tevfik Fikret Sk.,19-Apr,Mugla,48700,Turkey,Turkey,Asia
e0a634d0-c512-44d0-81ca-d6abaaad114d,Apartment Bodrum- - -852 0854,Turgut Reis Mah. Hürriyet Cad.,31/2,Mugla,48400,Turkey,Turkey,Asia
f94d71d1-7fcf-4c63-9dc0-3cfbdc7ed41c,Branch Office Samsun- - -847 0849,Karadeniz Mah.,Dogan Sk.,Samsun,45/3,Turkey,Turkey,Asia
0aac6ccf-4c75-416c-8e0b-6e35df81e761,Branch Office Trabzon- - -1364 1366,Yesiltepe Mah. Yavuz Selim Bulvari Can Sitesi,1,Trabzon,61040,Turkey,Turkey,Asia
53ace06b-1e4d-457b-a9d7-ed9ad10cabd3,Apartment Zonguldak- - -849 0851,Tepebasi Mah. Gök k.,28-Mar,Zonguldak,67100,Turkey,Turkey,Asia
33f9dc34-9e61-466f-883e-0a2b2adbf53a,Schindler Limited- - -27 0029,Riverstone Middlemarch Office Park Siskin Drive,1,Coventry,CV3 4FJ,United Kingdom,United Kingdom,Europe
3f40e6ed-9a1c-4f45-8c6d-76531fd54f69,Schindler Ltd- - -2058 2060,Alderstone Business Park,2,Livinston,EH54 7DF,United Kingdom,United Kingdom,Europe
d411590d-a34f-492c-8791-7c9f38b15c07,Schindler Ltd- - -1412 1414,Harbour Exchange Square,1,London,E14,United Kingdom,United Kingdom,Europe
d416b90f-454c-4896-aa41-33295d58888f,Unit 1 - - -1424 1426,West Yoke Farm,1,Sevenoaks,TN15 7EP,United Kingdom,United Kingdom,Europe
53d4c1a1-cc9b-42c1-bc8d-3adfb7116d9e,Unit 4- - -1425 1427,West Yoke Farm,Michael's Lane,Sevenoaks,TN15 7EP,United Kingdom,United Kingdom,Europe
c94a1035-2243-4240-8c71-0a45c9917d4e,Schindler Ltd- - -1388 1390,Sedgefield House,Trident Business Park,Warrington,WA3 6BX,United Kingdom,United Kingdom,Europe
fd8dad6b-5e40-4ac7-8f5e-de96276a5e73,Rubax Lifts Limited- - -82 0084,Wilson House,Cinnamon Park Crab Lane,Warrington,WA2 0XP,United Kingdom,United Kingdom,Europe
86e8cc2b-0e55-4816-bde9-067e1d4c631c,K07 Honolulu District Office- - -1227 1229,Iwaena Street,99 - 1151,Aiea,96701,United States,United States,North America
58038536-673a-42e8-b1d4-bdb9bbb26cd9,K02 Albany Business Unit- - -1234 1236,Walker Way,12,Albany,12205,United States,United States,North America
e647a7ec-976f-4f78-a7bc-54d9d285fa77,K03 Allentown Branch Office- - -1252 1254,Hedgewood Drive,6330. Suite 210,Allentown,18106,United States,United States,North America
fef0c8b5-d66a-4d65-8d80-ca72da4e4691,K06 Anchorage Sales & Service- - -1290 1292,West 58th Avenue,700. Unit H,Anchorage,99503,United States,United States,North America
08c321a0-e76a-4aa9-a5c3-31efd5c8db3e,K04 Oshkosh Sales & Service- - -1288 1290,North Hickory Farm Lane,699. Ste 2,Appleton,54914,United States,United States,North America
7576c67a-4cc5-4fe7-9b60-be3421adf5f1,K09 MARTA Warehouse- - -1306 1308,Tradeport Boulevard,3916. Ste 1009,Atlanta,30354,United States,United States,North America
e5300afe-7c00-4e7d-8933-7644ce80501c,K03 Augusta - Wachovia Bank Building- - -1325 1327,Broad Street,699,Augusta,30901,United States,United States,North America
c3b25d21-ab58-4ded-ace7-5623c5c5df85,K08 Austin Branch Office- - -1260 1262,Centimeter Circle,2020. Rutland 10,Austin,78758,United States,United States,North America
ffb3b673-0074-4c49-b5a4-be6493e8a86e,K03 Baltimore District Office- - -1203 1205,Twin Springs Road,1730. Ste 222,Baltimore,21227,United States,United States,North America
2b89e45d-3ad8-4278-98d9-8e086e39d9dc,K08 Baton Rouge Sales & Service- - -1284 1286,Sherwood Common,4545. Bldg 3. Ste C,Baton Rouge,70809,United States,United States,North America
9f7215b3-8cd8-407e-adcf-210b591bcadc,K06 DC Transit & Wash DC District Office- - -1215 1217,Muirkirk Road,6800,Beltsville,20705,United States,United States,North America
d3ffd9d6-bf4e-4878-bd5e-145905b4a3e0,K09 Birmingham Branch Office- - -1242 1244,6th Avenue South,2721,Birmingham,35233,United States,United States,North America
283c63ca-c3a1-4367-b9b5-2a311eeca3a0,K06 Boise District Office- - -1219 1221,West McGregor Crt,743,Boise,83705,United States,United States,North America
a587408d-8f15-4a65-aca1-1f4a7aa322bd,K09 Boynton Beach (West Palm Beach) Warehouse- - -1299 1301,W. Industrial Avenue,1370. Bay 117,Boynton Beach,33435,United States,United States,North America
10c32a96-4fe5-4308-8189-401023423b33,K07 Phoenix Branch Office- - -1257 1259,South Kyrene Road,190. Kyrene 202 Business Park,Chandler,85226,United States,United States,North America
fb05e2fd-8176-42f4-937b-dd7657534670,K09 Charlotte District Office- - -1226 1228,Center Park Drive,900. Ste. D,Charlotte,28217,United States,United States,North America
f31b2c4d-a4b5-45fc-9b94-cb95181a152c,K04 Chicago Downtown Branch- - -1232 1234,South Wacker Drive,100,Chicago,60606,United States,United States,North America
8cc70a55-847b-4503-8737-97eef663b3c5,K04 Aon-Chicago Downtown- - -1256 1258,Aon Center. East Randolph Street,200. Ste 5450,Chicago,60601,United States,United States,North America
2563b4f2-13fe-4fef-851a-88799302c568,K04 Aon-Chicago Downtown- - -1307 1309,Aon Center. East Randolph Street,200. Ste 5450,Chicago,60601,United States,United States,North America
0030e128-e422-46ca-9de4-687aa4cf7ac1,K05 Cincinnati Branch Office- - -1249 1251,Duff Drive,5426,Cincinnati,45246,United States,United States,North America
f639a793-2deb-450f-8eab-5b8742a97c79,K05 Cleveland District Office- - -1204 1206,Cleveland Parkway,18013. Ste 140,Cleveland,44135,United States,United States,North America
5a9dc88e-e4c1-4da7-aafb-0fbc60d64951,K05 Burlington Local Representative- - -1328 1330,Mallets Bay Ave,97,Colchester,5446,United States,United States,North America
dffe9536-46a2-4d1c-83b8-e22bb9c39987,K04 Columbia MO Local Representative- - -1322 1324,East Trade Center Drive,8450,Columbia,65201,United States,United States,North America
254e7962-271b-4cfd-8e0d-eedc8e4341a2,K05 Columbus. OH --2720 2556,Dearborn Park Lane. Suite L,771,Columbus,43085,United States,United States,North America
e2dbda24-0063-49ae-8092-67c39a02bf00,K08 Corpus Christi Local Representative- - -1273 1275,Bear Lane,5449. Ste 310,Corpus Christi,78405,United States,United States,North America
57f09d78-798a-41c9-9b4d-67c5780bceae,K07 Irvine District Office- - -1209 1211,Cadillac,3585. Ste B,Costa Mesa,92626,United States,United States,North America
064a036f-6f3e-4274-8de7-fff5069cacd8,K05 Dayton Local Representative Office- - -1320 1322,Linden Avenue. Suite 175,4130. Ste 175,Dayton,45432,United States,United States,North America
20c0bdbd-130f-4d74-a800-5650720d9191,K04 Duluth Local Representative- - -1332 1334,West First Street,301. Ste 211,Duluth,55802,United States,United States,North America
349b5ddc-5acf-46d9-af6e-80fb580a3f54,K04 Minneapolis District Office- - -1225 1227,Blue Gentian Road,895,Eagan,55121,United States,United States,North America
fb631e6c-3717-4bac-aa03-2aced40085ee,K03 South Jersey (Atlantic City) Sales & Service- - -1277 1279,West Parkway Drive,200,Egg Harbor,8234,United States,United States,North America
351a6dc9-97de-4bb8-9172-c9f3f3fa6514,K08 El Paso Branch Office- - -1239 1241,Texas Avenue,2031,El Paso,79901,United States,United States,North America
72535f91-72ad-4001-b8c4-0b8cf95ddf2e,Ko4 Chicago Suburban District Office- - -1223 1225,N Church Crt,853,Elmhurst,60126,United States,United States,North America
3e16a06a-fcbd-4e8c-9bf5-1db79a75a249,K06 Elmira Local Representative- - -1323 1325,West Gray Street,147,Elmira,14901,United States,United States,North America
218d222a-5b11-4ce6-aa2f-9efaa836e9d3,K04 Fargo Sales & Service- - -1280 1282,4th Avenue South,3321. Ste A,Fargo,58103,United States,United States,North America
5049f62f-1317-462b-89b6-53381253dac5,K05 Fort Wayne Local Representative- - -1321 1323,Disalle Boulevard,7616,Fort Wayne,46825,United States,United States,North America
d3401795-dc67-4198-a693-9586539d5fc8,K08 Fort Worth Branch Office- - -1233 1235,East 1st Street,1101,Fort Worth,76102,United States,United States,North America
d2998a23-ba4e-4792-959c-951506fa80aa,K07 Fresno Local Representative- - -1270 1272,West Cromwell,351. Ste 111,Fresno,93711,United States,United States,North America
2c9045e1-6eb0-483f-ae7b-089f8ee672bb,Gjøvik- - -16 0018,Pargata,12,Gjøvik,2815,Illinois,United States,North America
4ba69958-2067-4d2d-b518-1fe9946cd2e1,K05 Grand Rapids Branch Office- - -1246 1248,Talon Court SE,4740. Ste 1,Grand Rapids,49512,United States,United States,North America
dc35996b-43d3-441d-967d-765f257b1789,K09 Greensboro NC Sales & Service- - -1291 1293,West Market Street,8642. Spaces 124 & 126,Greensboro,27409,United States,United States,North America
4d2e833e-57de-4c95-991f-75a7441e87a7,K09 Greenville SC Sales & Service- - -1293 1295,Brookfield Oaks Drive,48. Ste E,Greenville,29607,United States,United States,North America
d26f3370-96d1-4368-858c-9b961f39551a,He bei office- - -421 0423,Han dan city wei san road,Dong fang xin cheng building3,Han dan city,56000,United States,United States,North America
